dataset,data_dim,seed,algorithm,depth,splits,leaves,accuracy,coverage,density,f_score,training_time,avg_active_feature_count,feature_utilisation_ratio,tree_level_sparsity_index,composite_interpretability_score
radial_segment_2d,2,25,randcart,9,163,164,0.9742,0.9591439688715954,0.9572815533980582,0.95821185617104,0.0638918876647949,2.0,1.0,0.0,
radial_segment_2d,2,25,oc1,9,20,21,0.9422,0.9267185473411156,0.8903426791277259,0.9081665077851924,80.7312798500061,2.0,1.0,0.0,
radial_segment_2d,2,25,wodt,9,29,30,0.6724,0.5389105058365758,0.4726962457337884,0.5036363636363635,0.5454373359680176,2.0,1.0,0.0,
radial_segment_2d,2,25,hhcart,10,42,43,0.7446,0.3450064850843061,0.6658322903629537,0.454506621102093,0.0763692855834961,2.0,1.0,0.0,
radial_segment_2d,2,25,randcart,10,211,212,0.9854,0.9760051880674449,0.9766385463984426,0.9763217645150828,0.0791707038879394,2.0,1.0,0.0,
radial_segment_2d,2,25,oc1,10,27,28,0.956,0.9040207522697796,0.950886766712142,0.9268617021276596,81.774409532547,2.0,1.0,0.0,
radial_segment_2d,2,25,wodt,10,51,52,0.828,0.8404669260700389,0.6785340314136126,0.7508690614136733,0.7186880111694336,2.0,1.0,0.0,
radial_segment_2d,2,25,hhcart,11,44,45,0.7452,0.3456549935149157,0.6679197994987469,0.4555555555555556,0.0780179500579834,2.0,1.0,0.0,
radial_segment_2d,2,25,randcart,11,222,223,0.986,0.974059662775616,0.9804177545691906,0.9772283669486012,0.0899422168731689,2.0,1.0,0.0,
radial_segment_2d,2,25,oc1,11,34,35,0.9712,0.9325551232166018,0.972936400541272,0.952317880794702,81.48726487159729,2.0,1.0,0.0,
radial_segment_2d,2,25,wodt,11,60,61,0.6952,0.8073929961089494,0.5036407766990292,0.6203288490284007,0.7604959011077881,2.0,1.0,0.0,
radial_segment_2d,2,25,hhcart,12,44,45,0.7452,0.3456549935149157,0.6679197994987469,0.4555555555555556,0.0777597427368164,2.0,1.0,0.0,
radial_segment_2d,2,25,randcart,12,225,226,0.986,0.9747081712062255,0.9797913950456324,0.9772431729518856,0.09210205078125,2.0,1.0,0.0,
radial_segment_2d,2,25,oc1,12,38,39,0.9726,0.937094682230869,0.9730639730639732,0.9547406673273868,81.78116607666016,2.0,1.0,0.0,
radial_segment_2d,2,25,wodt,12,90,91,0.6946,0.6835278858625162,0.5035833731485906,0.5799174690508941,0.8040473461151123,2.0,1.0,0.0,
radial_segment_2d,2,25,hhcart,13,44,45,0.7452,0.3456549935149157,0.6679197994987469,0.4555555555555556,0.0789713859558105,2.0,1.0,0.0,
radial_segment_2d,2,25,randcart,13,240,241,0.9854,0.970817120622568,0.981639344262295,0.9761982393218128,0.0992586612701416,2.0,1.0,0.0,
radial_segment_2d,2,25,oc1,13,43,44,0.9738,0.9396887159533074,0.9744451916610626,0.9567514031033344,82.0014705657959,2.0,1.0,0.0,
radial_segment_2d,2,25,wodt,13,135,136,0.6994,0.5622568093385214,0.511504424778761,0.5356811862835958,1.0783963203430176,2.0,1.0,0.0,
radial_segment_2d,2,25,hhcart,14,44,45,0.7452,0.3456549935149157,0.6679197994987469,0.4555555555555556,0.0823173522949218,2.0,1.0,0.0,
radial_segment_2d,2,25,randcart,14,219,220,0.9876,0.9747081712062255,0.9849279161205766,0.9797913950456322,0.0922820568084716,2.0,1.0,0.0,
radial_segment_2d,2,25,oc1,14,42,43,0.974,0.9409857328145266,0.9738255033557048,0.9571240105540898,81.79982376098633,2.0,1.0,0.0,
radial_segment_2d,2,25,wodt,14,127,128,0.7698,0.6472114137483788,0.6218068535825545,0.6342548458849697,1.039602756500244,2.0,1.0,0.0,
radial_segment_2d,2,25,hhcart,15,44,45,0.7452,0.3456549935149157,0.6679197994987469,0.4555555555555556,0.0782392024993896,2.0,1.0,0.0,
radial_segment_2d,2,25,randcart,15,246,247,0.9846,0.974059662775616,0.9759584145549056,0.9750081142486204,0.1036078929901123,2.0,1.0,0.0,
radial_segment_2d,2,25,oc1,15,44,45,0.9744,0.9422827496757458,0.9738605898123324,0.957811470006592,81.76524686813354,2.0,1.0,0.0,
radial_segment_2d,2,25,wodt,15,168,169,0.7306,0.6121919584954605,0.5575900767867691,0.5836166924265842,1.0405313968658447,2.0,1.0,0.0,
radial_segment_2d,2,47,hhcart,0,0,1,0.6916,1.0,0.3084,0.4714154692754509,1.4543533325195312e-05,0.0,0.0,,
radial_segment_2d,2,47,randcart,0,0,1,0.6916,1.0,0.3084,0.4714154692754509,1.5974044799804688e-05,0.0,0.0,,
radial_segment_2d,2,47,oc1,0,0,1,0.6916,1.0,0.3084,0.4714154692754509,0.0007715225219726,0.0,0.0,,
radial_segment_2d,2,47,wodt,0,0,1,0.6916,1.0,0.3084,0.4714154692754509,0.0010676383972167,0.0,0.0,,
radial_segment_2d,2,47,hhcart,1,1,2,0.6916,0.0,,,0.0051541328430175,0.0,0.0,,
radial_segment_2d,2,47,randcart,1,1,2,0.6916,0.0,,,0.0346755981445312,0.0,0.0,,
radial_segment_2d,2,47,oc1,1,1,2,0.6916,0.0,,,26.818650245666504,0.0,0.0,,
radial_segment_2d,2,47,wodt,1,0,1,0.6916,1.0,0.3084,0.4714154692754509,0.0010840892791748,0.0,0.0,,
radial_segment_2d,2,47,hhcart,2,3,4,0.6916,0.0,,,0.0096843242645263,2.0,1.0,0.0,
radial_segment_2d,2,47,randcart,2,3,4,0.6916,0.0,,,0.0047988891601562,2.0,1.0,0.0,
radial_segment_2d,2,47,oc1,2,2,3,0.6916,0.0,,,43.21705436706543,2.0,1.0,0.0,
radial_segment_2d,2,47,wodt,2,1,2,0.6916,0.0,,,0.060887336730957,0.0,0.0,,
radial_segment_2d,2,47,hhcart,3,7,8,0.7142,0.235408560311284,0.5921696574225123,0.3368909512761021,0.0169410705566406,2.0,1.0,0.0,
radial_segment_2d,2,47,randcart,3,7,8,0.712,0.2282749675745784,0.584717607973422,0.3283582089552239,0.0080325603485107,2.0,1.0,0.0,
radial_segment_2d,2,47,oc1,3,3,4,0.6966,0.96757457846952,0.5042244001351808,0.6629637858253721,54.79884505271912,2.0,1.0,0.0,
radial_segment_2d,2,47,wodt,3,3,4,0.6916,0.0,,,0.1171131134033203,2.0,1.0,0.0,
radial_segment_2d,2,47,hhcart,4,11,12,0.7226,0.3547341115434501,0.582534611288605,0.4409512293430068,0.0251905918121337,2.0,1.0,0.0,
radial_segment_2d,2,47,randcart,4,15,16,0.7976,0.4520103761348897,0.8067129629629629,0.5793848711554447,0.0124735832214355,2.0,1.0,0.0,
radial_segment_2d,2,47,oc1,4,4,5,0.7682,0.9630350194552528,0.5740239659837649,0.7193024945507386,63.65279793739319,2.0,1.0,0.0,
radial_segment_2d,2,47,wodt,4,7,8,0.6916,0.0,,,0.1899483203887939,2.0,1.0,0.0,
radial_segment_2d,2,47,hhcart,5,16,17,0.7266,0.2600518806744488,0.6395534290271132,0.3697556477639465,0.0315899848937988,2.0,1.0,0.0,
radial_segment_2d,2,47,randcart,5,28,29,0.8754,0.6990920881971465,0.8714632174616006,0.7758186397984886,0.01749849319458,2.0,1.0,0.0,
radial_segment_2d,2,47,oc1,5,5,6,0.7682,0.9630350194552528,0.5740239659837649,0.7193024945507386,71.62102770805359,2.0,1.0,0.0,
radial_segment_2d,2,47,wodt,5,11,12,0.6594,0.6173800259403373,0.4610169491525424,0.5278624896035486,0.2865998744964599,2.0,1.0,0.0,
radial_segment_2d,2,47,hhcart,6,21,22,0.7352,0.3521400778210117,0.6255760368663594,0.4506224066390041,0.0438158512115478,2.0,1.0,0.0,
radial_segment_2d,2,47,randcart,6,46,47,0.9026,0.8521400778210116,0.8353464717101081,0.8436597110754415,0.0252041816711425,2.0,1.0,0.0,
radial_segment_2d,2,47,oc1,6,7,8,0.8594,0.7775616083009079,0.7690827453495831,0.7732989358271525,75.39605236053467,2.0,1.0,0.0,
radial_segment_2d,2,47,wodt,6,17,18,0.5336,0.8281452658884566,0.381877990430622,0.5227179697093738,0.4220960140228271,2.0,1.0,0.0,
radial_segment_2d,2,47,hhcart,7,28,29,0.7424,0.3430609597924773,0.6579601990049752,0.4509803921568628,0.0510439872741699,2.0,1.0,0.0,
radial_segment_2d,2,47,randcart,7,80,81,0.929,0.893644617380026,0.8782664117272148,0.8858887817422051,0.0360534191131591,2.0,1.0,0.0,
radial_segment_2d,2,47,oc1,7,10,11,0.9064,0.8813229571984436,0.8266423357664233,0.8531073446327684,78.59016752243042,2.0,1.0,0.0,
radial_segment_2d,2,47,wodt,7,16,17,0.7514,0.3184176394293125,0.718887262079063,0.4413483146067415,0.4110350608825683,2.0,1.0,0.0,
radial_segment_2d,2,47,hhcart,8,34,35,0.7442,0.3521400778210117,0.6597812879708383,0.4591966173361522,0.0596094131469726,2.0,1.0,0.0,
radial_segment_2d,2,47,randcart,8,106,107,0.954,0.9163424124513618,0.9332892998678995,0.924738219895288,0.0460124015808105,2.0,1.0,0.0,
radial_segment_2d,2,47,oc1,8,15,16,0.9296,0.9150453955901426,0.8645833333333334,0.8890989287964713,79.83816313743591,2.0,1.0,0.0,
radial_segment_2d,2,47,wodt,8,32,33,0.7984,0.7587548638132295,0.6478405315614618,0.6989247311827956,0.5578994750976562,2.0,1.0,0.0,
radial_segment_2d,2,47,hhcart,9,38,39,0.7446,0.3488975356679636,0.6633785450061652,0.4572885677858053,0.0703749656677246,2.0,1.0,0.0,
radial_segment_2d,2,47,randcart,9,164,165,0.973,0.9559014267185474,0.9565217391304348,0.9562114823224132,0.0655779838562011,2.0,1.0,0.0,
radial_segment_2d,2,47,oc1,9,20,21,0.9422,0.9267185473411156,0.8903426791277259,0.9081665077851924,80.78245139122009,2.0,1.0,0.0,
radial_segment_2d,2,47,wodt,9,45,46,0.7126,0.8333333333333334,0.5212981744421906,0.6413775892188669,0.64957594871521,2.0,1.0,0.0,
radial_segment_2d,2,47,hhcart,10,42,43,0.7446,0.3450064850843061,0.6658322903629537,0.454506621102093,0.075336217880249,2.0,1.0,0.0,
radial_segment_2d,2,47,randcart,10,200,201,0.9826,0.9617380025940336,0.9814692256783588,0.9715034392400916,0.0770342350006103,2.0,1.0,0.0,
radial_segment_2d,2,47,oc1,10,27,28,0.9558,0.90337224383917,0.9508532423208192,0.9265048220818092,81.937655210495,1.0,0.5,0.5,1.0
radial_segment_2d,2,47,wodt,10,76,77,0.7844,0.7736705577172504,0.6207075962539021,0.6887990762124712,0.7855782508850098,2.0,1.0,0.0,
radial_segment_2d,2,47,hhcart,11,44,45,0.7452,0.3456549935149157,0.6679197994987469,0.4555555555555556,0.0792393684387207,2.0,1.0,0.0,
radial_segment_2d,2,47,randcart,11,230,231,0.9852,0.974059662775616,0.9778645833333334,0.9759584145549058,0.0971651077270507,2.0,1.0,0.0,
radial_segment_2d,2,47,oc1,11,32,33,0.9698,0.9332036316472114,0.9677202420981844,0.9501485638824696,81.70882368087769,2.0,1.0,0.0,
radial_segment_2d,2,47,wodt,11,80,81,0.866,0.8268482490272373,0.7598331346841478,0.7919254658385093,0.891348123550415,2.0,1.0,0.0,
radial_segment_2d,2,47,hhcart,12,44,45,0.7452,0.3456549935149157,0.6679197994987469,0.4555555555555556,0.079766035079956,2.0,1.0,0.0,
radial_segment_2d,2,47,randcart,12,245,246,0.9832,0.977302204928664,0.968508997429306,0.972885732730794,0.1008868217468261,2.0,1.0,0.0,
radial_segment_2d,2,47,oc1,12,36,37,0.9712,0.9377431906614786,0.9678714859437751,0.9525691699604744,81.50300574302673,2.0,1.0,0.0,
radial_segment_2d,2,47,wodt,12,97,98,0.7926,0.5486381322957199,0.7127211457455771,0.6200073286918286,0.8397212028503418,2.0,1.0,0.0,
radial_segment_2d,2,47,hhcart,13,44,45,0.7452,0.3456549935149157,0.6679197994987469,0.4555555555555556,0.0753700733184814,2.0,1.0,0.0,
radial_segment_2d,2,47,randcart,13,230,231,0.986,0.9695201037613488,0.9848484848484848,0.9771241830065358,0.0918207168579101,2.0,1.0,0.0,
radial_segment_2d,2,47,oc1,13,45,46,0.973,0.9416342412451362,0.969939879759519,0.9555774925962488,80.8075110912323,2.0,1.0,0.0,
radial_segment_2d,2,47,wodt,13,140,141,0.8018,0.7574578469520103,0.6543417366946779,0.7021340547039375,1.0768535137176514,2.0,1.0,0.0,
radial_segment_2d,2,47,hhcart,14,44,45,0.7452,0.3456549935149157,0.6679197994987469,0.4555555555555556,0.08494234085083,2.0,1.0,0.0,
radial_segment_2d,2,47,randcart,14,232,233,0.985,0.9682230869001296,0.9828834759710336,0.975498203201568,0.0973236560821533,2.0,1.0,0.0,
radial_segment_2d,2,47,oc1,14,47,48,0.9722,0.9383916990920882,0.9704896042924211,0.9541707879986812,81.53539943695068,2.0,1.0,0.0,
radial_segment_2d,2,47,wodt,14,124,125,0.705,0.6517509727626459,0.5172413793103449,0.5767575322812052,1.0420961380004885,2.0,1.0,0.0,
radial_segment_2d,2,47,hhcart,15,44,45,0.7452,0.3456549935149157,0.6679197994987469,0.4555555555555556,0.0813593864440918,2.0,1.0,0.0,
radial_segment_2d,2,47,randcart,15,221,222,0.9844,0.9701686121919584,0.9790575916230366,0.9745928338762216,0.0924723148345947,2.0,1.0,0.0,
radial_segment_2d,2,47,oc1,15,42,43,0.973,0.9429312581063554,0.9686875416389074,0.955635885639172,81.62641143798828,2.0,1.0,0.0,
radial_segment_2d,2,47,wodt,15,162,163,0.6756,0.3715953307392996,0.4673735725938009,0.4140173410404624,1.1277282238006592,2.0,1.0,0.0,
radial_segment_3d,3,1,hhcart,0,0,1,0.7587,1.0,0.2413,0.3887859502134858,1.239776611328125e-05,0.0,0.0,,
radial_segment_3d,3,1,randcart,0,0,1,0.7587,1.0,0.2413,0.3887859502134858,1.33514404296875e-05,0.0,0.0,,
radial_segment_3d,3,1,oc1,0,0,1,0.7587,1.0,0.2413,0.3887859502134858,0.0006961822509765,0.0,0.0,,
radial_segment_3d,3,1,wodt,0,0,1,0.7587,1.0,0.2413,0.3887859502134858,0.001821756362915,0.0,0.0,,
radial_segment_3d,3,1,hhcart,1,1,2,0.7587,0.0,,,0.0104873180389404,0.0,0.0,,
radial_segment_3d,3,1,randcart,1,1,2,0.7587,0.0,,,0.0052289962768554,0.0,0.0,,
radial_segment_3d,3,1,oc1,1,1,2,0.7587,0.0,,,112.06050992012024,0.0,0.0,,
radial_segment_3d,3,1,wodt,1,0,1,0.7587,1.0,0.2413,0.3887859502134858,0.001861572265625,0.0,0.0,,
radial_segment_3d,3,1,hhcart,2,3,4,0.7587,0.0,,,0.02091646194458,3.0,1.0,0.0,
radial_segment_3d,3,1,randcart,2,3,4,0.7641,0.5437215084956486,0.5105058365758754,0.5265904073851093,0.0106754302978515,3.0,1.0,0.0,
radial_segment_3d,3,1,oc1,2,2,3,0.7587,0.0,,,172.57800245285034,3.0,1.0,0.0,
radial_segment_3d,3,1,wodt,2,1,2,0.7587,0.0,,,0.1121208667755127,0.0,0.0,,
radial_segment_3d,3,1,hhcart,3,7,8,0.765,0.2250310816411106,0.530791788856305,0.3160651920838184,0.0340046882629394,3.0,1.0,0.0,
radial_segment_3d,3,1,randcart,3,7,8,0.7979,0.3692498963945296,0.6410071942446043,0.4685774388640547,0.0165472030639648,3.0,1.0,0.0,
radial_segment_3d,3,1,oc1,3,6,7,0.8066,0.7472026523000415,0.5765909817716661,0.6509025270758123,211.76161575317383,2.5,0.8333333333333333,0.1666666666666666,2.5000000000000018
radial_segment_3d,3,1,wodt,3,3,4,0.7587,0.0,,,0.2378604412078857,3.0,1.0,0.0,
radial_segment_3d,3,1,hhcart,4,14,15,0.7753,0.528387898881061,0.5348154362416108,0.5315822388993121,0.0503911972045898,3.0,1.0,0.0,
radial_segment_3d,3,1,randcart,4,15,16,0.8014,0.486116866970576,0.6112558624283481,0.5415512465373961,0.0255627632141113,3.0,1.0,0.0,
radial_segment_3d,3,1,oc1,4,10,11,0.8301,0.7020306672192291,0.6335078534031413,0.6660114016119519,240.17809224128723,3.0,1.0,0.0,
radial_segment_3d,3,1,wodt,4,7,8,0.7281,0.2407791131371736,0.3957765667574932,0.2994073692347333,0.3637723922729492,3.0,1.0,0.0,
radial_segment_3d,3,1,hhcart,5,24,25,0.7754,0.5267302113551595,0.535157894736842,0.5309106098579782,0.0675716400146484,3.0,1.0,0.0,
radial_segment_3d,3,1,randcart,5,27,28,0.8538,0.6469125569830088,0.7190234914785812,0.681064572425829,0.031426191329956,3.0,1.0,0.0,
radial_segment_3d,3,1,oc1,5,13,14,0.8838,0.7409863240779113,0.7690322580645161,0.7547488391726467,230.74965953826904,3.0,1.0,0.0,
radial_segment_3d,3,1,wodt,5,15,16,0.7043,0.4600082884376295,0.4015918958031838,0.4288197797952482,0.5655331611633301,3.0,1.0,0.0,
radial_segment_3d,3,1,hhcart,6,36,37,0.7787,0.5267302113551595,0.5426985482493595,0.53459516298633,0.085407018661499,3.0,1.0,0.0,
radial_segment_3d,3,1,randcart,6,48,49,0.8766,0.7322834645669292,0.7503184713375797,0.7411912751677853,0.0417714118957519,3.0,1.0,0.0,
radial_segment_3d,3,1,oc1,6,25,26,0.9312,0.8727724823870701,0.8468033775633294,0.8595918367346939,243.0693094730377,3.0,1.0,0.0,
radial_segment_3d,3,1,wodt,6,25,26,0.5839,0.4264401160381268,0.2703625853914871,0.3309213699951761,0.6314496994018555,3.0,1.0,0.0,
radial_segment_3d,3,1,hhcart,7,45,46,0.7787,0.5267302113551595,0.5426985482493595,0.53459516298633,0.1027684211730957,3.0,1.0,0.0,
radial_segment_3d,3,1,randcart,7,93,94,0.9174,0.7981765437215085,0.8503311258278146,0.8234288157332192,0.0607969760894775,3.0,1.0,0.0,
radial_segment_3d,3,1,oc1,7,31,32,0.9333,0.8657273104019892,0.8589638157894737,0.8623323013415892,265.5364806652069,3.0,1.0,0.0,
radial_segment_3d,3,1,wodt,7,38,39,0.7229,0.6572731040198923,0.4492917847025496,0.5337371697795726,0.753605842590332,3.0,1.0,0.0,
radial_segment_3d,3,1,hhcart,8,58,59,0.7787,0.5267302113551595,0.5426985482493595,0.53459516298633,0.1194775104522705,3.0,1.0,0.0,
radial_segment_3d,3,1,randcart,8,149,150,0.9358,0.8740157480314961,0.8618716796076829,0.8679012345679011,0.0810737609863281,3.0,1.0,0.0,
radial_segment_3d,3,1,oc1,8,38,39,0.9452,0.8756734355573974,0.8949597628123677,0.8852115626309174,269.14462399482727,3.0,1.0,0.0,
radial_segment_3d,3,1,wodt,8,57,58,0.7416,0.6174886033982594,0.4728657569025706,0.535585909417685,0.8570549488067627,3.0,1.0,0.0,
radial_segment_3d,3,1,hhcart,9,72,73,0.7801,0.5457936179030253,0.5442148760330578,0.5450031036623215,0.1404070854187011,3.0,1.0,0.0,
radial_segment_3d,3,1,randcart,9,244,245,0.945,0.8802320762536262,0.8905660377358491,0.8853689037098792,0.1150202751159668,3.0,1.0,0.0,
radial_segment_3d,3,1,oc1,9,59,60,0.9524,0.8893493576460837,0.9112526539278132,0.9001677852348993,255.52690029144287,3.0,1.0,0.0,
radial_segment_3d,3,1,wodt,9,87,88,0.6808,0.32117695814339,0.3327608415629025,0.32686630113876,1.0925672054290771,3.0,1.0,0.0,
radial_segment_3d,3,1,hhcart,10,83,84,0.7801,0.5457936179030253,0.5442148760330578,0.5450031036623215,0.1563940048217773,3.0,1.0,0.0,
radial_segment_3d,3,1,randcart,10,370,371,0.9623,0.911728139245752,0.9306260575296108,0.921080175842579,0.1565701961517334,3.0,1.0,0.0,
radial_segment_3d,3,1,oc1,10,74,75,0.9616,0.8988810609200166,0.9393676916414032,0.9186785260482846,263.6728284358978,3.0,1.0,0.0,
radial_segment_3d,3,1,wodt,10,129,130,0.7932,0.692084542063821,0.5575959933222037,0.617603550295858,1.2446365356445312,3.0,1.0,0.0,
radial_segment_3d,3,1,hhcart,11,94,95,0.7805,0.5499378367177787,0.5447454844006568,0.5473293462569602,0.1668980121612548,3.0,1.0,0.0,
radial_segment_3d,3,1,randcart,11,485,486,0.977,0.9365934521342728,0.9670517757809156,0.951578947368421,0.1947548389434814,3.0,1.0,0.0,
radial_segment_3d,3,1,oc1,11,94,95,0.9696,0.947782842934107,0.927789046653144,0.937679376793768,270.04879570007324,3.0,1.0,0.0,
radial_segment_3d,3,1,wodt,11,170,171,0.7683,0.5528387898881061,0.5186625194401244,0.5352056168505517,1.4172296524047852,3.0,1.0,0.0,
radial_segment_3d,3,1,hhcart,12,98,99,0.7809,0.5532532117695814,0.5453431372549019,0.5492696975930879,0.1813218593597412,3.0,1.0,0.0,
radial_segment_3d,3,1,randcart,12,533,534,0.9805,0.9548280149191878,0.9640167364016736,0.9594003747657714,0.2366836071014404,3.0,1.0,0.0,
radial_segment_3d,3,1,oc1,12,130,131,0.9718,0.9088271860754248,0.9725055432372506,0.9395886889460154,247.38511323928836,3.0,1.0,0.0,
radial_segment_3d,3,1,wodt,12,126,127,0.6905,0.3837546622461666,0.3654301499605367,0.3743683040226399,1.2554349899291992,3.0,1.0,0.0,
radial_segment_3d,3,1,hhcart,13,98,99,0.7809,0.5532532117695814,0.5453431372549019,0.5492696975930879,0.1850838661193847,3.0,1.0,0.0,
radial_segment_3d,3,1,randcart,13,512,513,0.9789,0.9469539991711562,0.9649493243243245,0.9558669734365196,0.237109899520874,3.0,1.0,0.0,
radial_segment_3d,3,1,oc1,13,129,130,0.9766,0.9328636552009946,0.969005596211795,0.950591216216216,248.95623898506165,3.0,1.0,0.0,
radial_segment_3d,3,1,wodt,13,221,222,0.7326,0.5777041027766266,0.45719908166612,0.5104357378249725,1.6935551166534424,3.0,1.0,0.0,
radial_segment_3d,3,1,hhcart,14,98,99,0.7809,0.5532532117695814,0.5453431372549019,0.5492696975930879,0.1843550205230713,3.0,1.0,0.0,
radial_segment_3d,3,1,randcart,14,508,509,0.981,0.947782842934107,0.972777541471714,0.9601175482787574,0.2342414855957031,3.0,1.0,0.0,
radial_segment_3d,3,1,oc1,14,133,134,0.9739,0.9146290924160796,0.975685234305924,0.9441711229946524,236.74996042251587,3.0,1.0,0.0,
radial_segment_3d,3,1,wodt,14,252,253,0.6707,0.3004558640696229,0.3111587982832618,0.3057136833227915,1.7112796306610107,3.0,1.0,0.0,
radial_segment_3d,3,1,hhcart,15,98,99,0.7809,0.5532532117695814,0.5453431372549019,0.5492696975930879,0.1835005283355713,3.0,1.0,0.0,
radial_segment_3d,3,1,randcart,15,552,553,0.9802,0.947782842934107,0.9694785926239932,0.9585079631181894,0.2516632080078125,3.0,1.0,0.0,
radial_segment_3d,3,1,oc1,15,136,137,0.9759,0.9204309987567344,0.9784140969162995,0.9485372624386076,253.44116806983948,3.0,1.0,0.0,
radial_segment_3d,3,1,wodt,15,284,285,0.6797,0.3215913800248653,0.3313407344150298,0.3263932702418506,1.9504477977752688,3.0,1.0,0.0,
radial_segment_3d,3,8,hhcart,0,0,1,0.7587,1.0,0.2413,0.3887859502134858,1.0967254638671877e-05,0.0,0.0,,
radial_segment_3d,3,8,randcart,0,0,1,0.7587,1.0,0.2413,0.3887859502134858,1.049041748046875e-05,0.0,0.0,,
radial_segment_3d,3,8,oc1,0,0,1,0.7587,1.0,0.2413,0.3887859502134858,0.0006306171417236,0.0,0.0,,
radial_segment_3d,3,8,wodt,0,0,1,0.7587,1.0,0.2413,0.3887859502134858,0.0018873214721679,0.0,0.0,,
radial_segment_3d,3,8,hhcart,1,1,2,0.7587,0.0,,,0.0106253623962402,0.0,0.0,,
radial_segment_3d,3,8,randcart,1,1,2,0.7587,0.0,,,0.0053291320800781,0.0,0.0,,
radial_segment_3d,3,8,oc1,1,1,2,0.7587,0.0,,,112.33663964271544,0.0,0.0,,
radial_segment_3d,3,8,wodt,1,0,1,0.7587,1.0,0.2413,0.3887859502134858,0.0018455982208251,0.0,0.0,,
radial_segment_3d,3,8,hhcart,2,3,4,0.7587,0.0,,,0.0208377838134765,3.0,1.0,0.0,
radial_segment_3d,3,8,randcart,2,3,4,0.7587,0.0,,,0.0107014179229736,3.0,1.0,0.0,
radial_segment_3d,3,8,oc1,2,2,3,0.7587,0.0,,,176.97899079322815,2.0,0.6666666666666666,0.3333333333333333,2.0
radial_segment_3d,3,8,wodt,2,1,2,0.7587,0.0,,,0.1068916320800781,0.0,0.0,,
radial_segment_3d,3,8,hhcart,3,7,8,0.765,0.2250310816411106,0.530791788856305,0.3160651920838184,0.0334815979003906,3.0,1.0,0.0,
radial_segment_3d,3,8,randcart,3,7,8,0.7939,0.3282221301284708,0.6428571428571429,0.4345679012345679,0.0166616439819335,3.0,1.0,0.0,
radial_segment_3d,3,8,oc1,3,6,7,0.796,0.8437629506837961,0.550419032170857,0.6662303664921466,220.2512209415436,2.5,0.8333333333333333,0.1666666666666666,2.5000000000000018
radial_segment_3d,3,8,wodt,3,3,4,0.7587,0.0,,,0.2215681076049804,3.0,1.0,0.0,
radial_segment_3d,3,8,hhcart,4,14,15,0.7753,0.528387898881061,0.5348154362416108,0.5315822388993121,0.0500216484069824,3.0,1.0,0.0,
radial_segment_3d,3,8,randcart,4,15,16,0.8122,0.51512639867385,0.637109174782163,0.5696608615948672,0.0242502689361572,3.0,1.0,0.0,
radial_segment_3d,3,8,oc1,4,11,12,0.8677,0.7078325735598839,0.7343078245915735,0.7208271787296898,235.62542581558228,3.0,1.0,0.0,
radial_segment_3d,3,8,wodt,4,7,8,0.6595,0.4343141317861583,0.3393782383419689,0.3810216324304671,0.3518905639648437,3.0,1.0,0.0,
radial_segment_3d,3,8,hhcart,5,24,25,0.7754,0.5267302113551595,0.535157894736842,0.5309106098579782,0.0664770603179931,3.0,1.0,0.0,
